transaction_id,amount_aud,hour_of_day,chargeback_history,failed_attempts_24h,velocity_score,new_payment_method,is_cross_border,is_round_amount,fraud_type,is_fraud
15988039-ca86-4eb4-a532-ad34a61975b4,293.94,9,0,0,0.133,0,0,0,none,0
fdb5cb9a-2db8-4f53-a593-2d64b56bb3d3,366.06,13,0,0,0.057,0,1,0,none,0
8a1d4530-25b3-4947-b616-ad92c174b8de,51.6,8,0,1,0.132,0,0,1,none,0
12ce1616-f47c-4808-ad3a-a444f87c392c,221.31,15,0,1,0.155,0,0,1,none,0
9c78bdf0-6923-440d-aa44-705f19884365,366.4,7,0,0,0.013,0,0,0,none,0
7f324979-eb5f-4ca9-aaf7-3aa82b8a18dc,361.82,10,0,0,0.088,0,1,0,none,0
0dd0dbe7-c9a6-4ed5-a778-34ebf2c4369c,389.47,16,0,0,0.192,0,0,0,none,0
ad7de3fd-b27d-4c98-9f56-8ee5cd67f03e,183.25,15,0,1,0.098,0,0,1,none,0
66e9b559-7237-457a-9047-cfceb3cefa8a,239.1,22,0,1,0.251,0,0,0,none,0
6afaf744-1421-4745-bc89-cfae63c075ca,393.93,16,0,1,0.026,0,0,0,none,0
7a3ae04d-fd4f-41e1-aa49-4e430b491d67,227.57,8,0,0,0.162,1,0,0,none,0
68c99f76-838a-49e5-aa4b-4f42cd2fb2ba,209.72,10,0,1,0.238,0,0,0,none,0
f038953f-1faa-49d6-826c-96cf69d71522,126.19,14,0,1,0.258,0,0,0,none,0
c811b2ce-80b9-4782-93c6-fae368270316,284.77,17,0,1,0.176,0,0,1,none,0
aac04f58-70a8-46a2-923d-d5c34c17efc5,58.96,7,0,1,0.091,0,0,1,none,0
674907e3-6b92-4fca-b27e-c65c6e3db9bc,1953.69,0,5,5,0.748,1,1,1,stolen_card,1
8ca01c79-8b60-4d80-82f4-2b009fb83001,4840.22,23,1,5,0.975,1,1,1,chargeback_fraud,1
2f72059f-dd5a-486a-9947-8616c5e3f3cd,279.82,15,0,0,0.136,0,0,1,none,0
3c46429e-5cde-472a-8b20-8802ea3f4603,130.86,13,0,1,0.281,0,0,0,none,0
a14b7597-e0e5-42c9-8b08-8a39eadd6eeb,122.41,14,0,1,0.098,1,0,0,none,0
d08f246a-e41e-47b8-873e-5f6b89b95622,112.33,21,0,0,0.205,0,0,0,none,0
2d86b873-001c-4a4b-a086-c8de24f5c34c,13.6,16,0,1,0.062,0,0,0,none,0
43aecade-9ab4-4cba-900b-4745ae1420ee,309.05,22,0,1,0.026,0,0,0,none,0
889ddbc4-9cf4-44af-9ae3-9e2143aaefe8,24.45,17,0,1,0.242,0,0,1,none,0
27766306-1da9-4fc1-afb6-7b76a757eba1,396.53,8,0,1,0.08,0,0,0,none,0
51e396f2-a421-48f3-acd3-9ec13e0c367b,1946.91,2,1,2,0.928,1,1,0,unusual_amount,1
9a6ba047-8aa3-40a3-b1e2-e21028309d90,220.08,7,0,1,0.152,0,1,0,none,0
41484959-4b45-4d25-8f87-4c231fbe2530,290.34,21,0,1,0.266,0,0,0,none,0
62a0be2c-3f57-4728-812f-7a63db5415c9,3821.08,4,5,5,0.92,1,1,1,stolen_card,1
89ff5869-85ad-4da9-b0ce-111d9eef0a28,3276.37,3,3,2,0.803,1,1,0,stolen_card,1
eb5b2dd0-fc92-43ee-9b52-f7bf74ace900,136.17,16,0,1,0.145,0,0,0,none,0
68b4d0de-ef04-4efe-bbbf-f32ddd4abb05,332.81,8,0,0,0.014,1,0,0,none,0
a897f3b9-f464-40f9-b08e-d60620f64945,42.76,15,0,0,0.138,0,0,0,none,0
1179489a-9471-49da-a672-f98b909925c4,258.33,20,0,0,0.069,0,0,0,none,0
7bbaf36c-a3a7-475d-b42c-740420b880a1,88.44,11,0,1,0.229,0,0,0,none,0
73ceee87-58c3-4d79-bc5d-09e4dd826f50,2819.1,5,2,5,0.908,1,1,1,stolen_card,1
cd8ca68c-5fb7-448c-9244-fdeec26168cb,290.62,7,0,1,0.165,0,0,0,none,0
961d75f7-90c8-4239-a54e-734b9d4c8f8c,3284.35,4,3,8,0.854,1,1,0,unusual_amount,1
5496a899-baf1-40b5-a17b-152daf285e6d,110.97,14,0,1,0.275,0,0,0,none,0
a4caa7fc-d339-4b81-b19d-c2673cb2e541,1056.5,0,2,4,0.943,1,1,1,money_laundering,1
18c616fc-c050-4f28-81ea-8964255ccc3b,16.63,12,0,0,0.212,0,0,0,none,0
be7c90e2-4f3a-426c-81d7-124b4aeee2b1,69.74,12,0,1,0.148,0,0,0,none,0
2021b977-82ed-4286-ab6c-cdb68d652b58,276.92,7,0,0,0.18,1,0,0,none,0
b7e9d773-c38c-42b6-b482-f3d30ed012d3,356.84,12,0,1,0.183,0,0,0,none,0
d27ec87a-e32c-45b9-a406-12f2284b95bd,1841.46,5,2,2,0.882,1,1,0,unusual_amount,1
3dbe11a2-3448-4756-a4e8-24b6a87e9d04,234.6,19,0,1,0.019,0,0,0,none,0
b03277de-c321-4b92-9f03-adae8f4e8349,78.57,18,0,1,0.051,1,0,0,none,0
5d580b12-e0d6-4090-8d9d-c375556178d3,364.26,8,0,1,0.179,0,0,0,none,0
dee21ec2-ba48-4c8e-bffe-1c8b32cfd102,303.9,19,0,1,0.055,0,0,0,none,0
c15c1270-691e-438f-a2de-36ad60c94a28,34.79,14,0,1,0.297,0,0,0,none,0
ce489fcb-7d12-4431-94cd-bdf557188574,200.87,16,0,1,0.139,0,0,0,none,0
32749ade-d181-46a8-9aaa-7bccbf168f40,165.2,17,0,0,0.262,0,1,0,none,0
d5dc3654-d98d-43a8-8b5c-d4c42c86fe0b,115.97,11,0,0,0.198,0,0,0,none,0
afd3a9ab-1116-48d6-8653-7f2aa16f952a,292.61,21,0,1,0.084,0,0,1,none,0
18d45855-b97b-4872-95eb-46fccb167673,3531.9,5,1,8,0.82,1,1,0,unusual_amount,1
9fbda36e-175c-4f93-aec1-d6dcf80e8235,187.94,7,0,1,0.279,0,0,0,none,0
be51bf2a-3e28-4884-be9e-4d9de832afe1,17.42,10,0,0,0.054,0,0,0,none,0
c604c52a-f179-4fa9-b903-24332b182d65,1101.38,4,3,2,0.943,1,1,1,money_laundering,1
176b54ca-5b79-4e2c-88d7-1c22dd34d007,203.51,19,0,1,0.111,0,0,0,none,0
6ee9a53d-4c9c-4386-a2d9-82779c3dc3fb,324.43,15,0,0,0.14,0,0,0,none,0
bc6a403c-da84-4f30-8996-466c7876158d,1284.32,2,5,2,0.848,1,1,1,unusual_amount,1
b2d81953-c0a7-4a82-9f9e-e314421ae4ab,40.71,10,0,1,0.108,0,0,0,none,0
0181469a-d33c-4572-9c89-817cb9fb09dc,131.49,12,0,0,0.184,0,0,0,none,0
a2da7401-b3ae-42ae-a963-b671df5aea29,4955.51,3,4,9,0.973,1,0,0,stolen_card,1
d6c16432-9543-4a64-9830-7a0fdd238dcb,251.61,10,0,1,0.254,0,0,1,none,0
a35bb6b0-8871-4f7d-ac63-e1231461a561,17.71,16,0,1,0.279,0,0,0,none,0
683c028e-7d37-4c70-9e3f-20e39cb7ab12,165.39,14,0,0,0.166,0,0,1,none,0
1a342635-e596-414c-a374-6a76d8b8fea0,104.5,11,0,0,0.144,0,1,0,none,0
14e31b90-4397-48f7-aff3-b558713e0871,2735.02,2,3,9,0.979,0,1,0,unusual_amount,1
cdb5cb36-78de-4742-b722-dd34af84d22c,19.63,20,0,1,0.002,0,0,0,none,0
c9d075a3-94fc-422c-afae-a6b6bad53a5a,2683.71,4,1,3,0.704,1,1,1,chargeback_fraud,1
3407259a-5e8c-4357-9815-9d7082ddeb1a,50.98,10,0,1,0.032,0,0,0,none,0
3e0c2062-10c5-4bca-b8bf-6538278122b2,94.29,16,0,0,0.268,0,0,0,none,0
d8107369-894f-430b-9386-1321cc84ca6a,258.52,13,0,1,0.151,0,1,0,none,0
4729c468-db46-485c-841e-f0defaa84c0f,362.7,21,0,0,0.011,0,1,0,none,0
a8f4d561-f125-433d-b46f-339ed3b4e199,163.45,19,0,0,0.023,0,0,0,none,0
a01bf8cd-a534-47c1-8dbc-5789dceec8f0,3153.86,3,1,3,0.931,1,1,1,chargeback_fraud,1
1920a302-c70e-4d51-a9ee-d2b1f967f730,375.93,11,0,0,0.209,1,0,0,none,0
292c79d5-660e-49bd-8eb7-0abbebcd1c25,4889.11,0,2,7,0.809,1,0,1,chargeback_fraud,1
413ab779-f625-426a-a9c4-dfbf53c24574,250.0,8,0,1,0.063,0,0,0,none,0
de48394c-1128-476e-9435-eb67f2f18909,3873.33,3,5,2,0.972,1,1,1,money_laundering,1
38233169-3339-499e-97d6-6102fb425553,4521.38,4,4,8,0.955,1,1,0,chargeback_fraud,1
9fdc9344-263c-4043-b7eb-20fcc2c0ab28,2284.02,2,1,6,0.862,1,1,0,money_laundering,1
9798c1ed-4a9b-44d6-8ac0-42fc610cb586,172.71,7,0,1,0.194,1,0,0,none,0
95977115-e028-46fe-a037-341ef1c17434,1633.02,5,1,3,0.942,1,1,0,unusual_amount,1
80449fab-a775-405d-993c-11f520ce9456,198.99,12,0,1,0.097,0,0,0,none,0
d6f5b3ce-65e4-4101-a849-6ab9348c52b2,1068.77,23,2,7,0.74,1,0,1,stolen_card,1
0c5b5ea7-9bc7-4047-a3d0-6c1e309d3b85,10.16,8,0,0,0.119,0,0,0,none,0
7bcbf539-5557-4740-9cf3-8d6e7ce1db6a,725.97,23,2,7,0.807,1,1,0,chargeback_fraud,1
ac7d4fac-1ce4-471e-9138-dedccc2d699e,398.1,8,0,1,0.078,1,0,0,none,0
fa010e4f-767c-42bc-96ab-199bcbf07ebd,227.43,9,0,0,0.163,1,0,1,none,0
388c71aa-c52e-4e74-9a68-8b04595683a2,1453.49,5,5,8,0.845,1,1,0,money_laundering,1
2f4cb439-4074-4d71-862f-a2114ca1eeae,345.81,19,0,0,0.042,0,0,1,none,0
65589d9d-c143-4748-b56d-259b60806210,295.28,11,0,1,0.221,0,0,0,none,0
68172518-dff2-4c69-92e8-04e311ad7405,22.68,14,0,1,0.158,1,0,0,none,0
efaad2d1-a1ba-428c-9d15-09dea7ce8200,363.3,20,0,1,0.209,0,0,0,none,0
b813f083-8963-4217-b39f-f9b39eecf4f8,134.58,14,0,0,0.143,1,0,0,none,0
cbb4f2d4-8c5b-4f0b-b2b3-5adbae87355c,514.71,4,5,9,0.751,1,1,1,unusual_amount,1
4d912e93-0b3e-4a99-b4f5-595c02c60b03,375.13,12,0,0,0.182,0,0,0,none,0
7e9ed73e-9766-44b1-a9f9-40a5ce1376fb,383.81,7,0,0,0.279,0,0,1,none,0
c19770e3-14f7-4934-b3bb-b790015cddab,322.87,21,0,0,0.041,1,0,0,none,0
823c2f94-308c-454c-8c4c-d1d6e54b586c,2582.74,1,5,10,0.951,1,1,0,unusual_amount,1
19f13ac9-99e5-4a3b-890b-177f0f719234,293.62,8,0,1,0.237,0,0,0,none,0
33bcaaac-0743-4e4f-9f2a-fdb251ad3012,388.97,21,0,1,0.091,0,1,0,none,0
0cbe5bec-aefc-4025-a2e2-1b0f8b42979d,375.49,22,0,1,0.115,0,0,0,none,0
7f6bdb80-07b3-4c0c-b0e6-06d745c5816b,338.77,15,0,1,0.213,1,0,1,none,0
2d3bfe54-bb05-409d-8ac3-b7fabe1b05f6,954.49,1,4,2,0.876,0,1,0,chargeback_fraud,1
7b074107-39a1-46e9-aa52-c6d8c1ff4fd4,202.59,20,0,1,0.062,0,0,0,none,0
71ce2505-dc9b-4fff-9dd2-80da95a84b07,367.07,21,0,0,0.182,0,0,1,none,0
8baffbbf-7485-4879-a3c7-e68f9a0f8110,121.58,9,0,0,0.227,0,0,0,none,0
95df4081-6364-4028-834e-94cd275b3a00,59.0,9,0,1,0.262,0,0,1,none,0
b3cd7a4e-f20d-4589-b6cb-1091b6a2c9b7,198.68,21,0,1,0.144,1,0,0,none,0
409f2966-b1a6-4ae0-bca9-1258c649096a,326.73,14,0,1,0.135,1,0,0,none,0
79253c5e-032a-423c-a46f-d93c19e2bf06,134.85,10,0,0,0.016,0,0,1,none,0
38a3ecda-367a-449c-92ee-44676572ac68,4651.35,5,4,8,0.715,1,0,1,stolen_card,1
faa89f57-8aee-4938-a05d-b82fe14c08b1,70.83,15,0,1,0.11,0,0,0,none,0
71fada13-8f5e-4822-9495-8c0225351310,219.13,12,0,1,0.26,0,0,0,none,0
352c26bd-f308-4946-9096-4dc0c290f7ad,124.46,22,0,0,0.282,1,0,0,none,0
d77741f8-df2b-4462-a3a8-4db1d438d9bc,372.98,11,0,0,0.078,0,0,1,none,0
09351136-c189-4388-8e59-49b73f595854,233.34,22,0,0,0.24,0,1,0,none,0
7662167b-2098-4c48-b578-6fd962864171,945.59,1,5,3,0.922,0,1,1,money_laundering,1
a1633ebb-5d25-43f6-b030-387ebdf184ad,192.58,19,0,1,0.254,1,1,0,none,0
c86c5e08-fab0-4043-92b5-62950eb687a6,54.65,16,0,0,0.156,0,0,0,none,0
c119a943-3621-45bb-ad1d-3d7b31b129d8,300.3,8,0,1,0.165,0,0,0,none,0
b028bb61-2246-4985-a305-95f3a7a6977d,120.36,12,0,0,0.116,0,0,0,none,0
d8b2f6ad-2f87-48be-b2f3-24be64ba4762,4098.24,23,3,4,0.985,1,0,1,money_laundering,1
61d0ac8f-628b-4b4f-926b-0b7cdd8fb23f,193.11,18,0,1,0.099,0,0,0,none,0
551f7338-5030-4705-b799-d4fafb2e64e6,85.54,7,0,1,0.042,0,0,0,none,0
4bd10fad-a676-4243-b008-9559c7bb3aea,169.99,8,0,1,0.24,0,0,0,none,0
b851b0e5-2e98-4400-b092-b39b77f99d0b,107.18,14,0,0,0.291,0,0,0,none,0
de2844f5-42d5-445b-aba2-569d8e299e17,345.92,9,0,1,0.168,0,0,0,none,0
6a243b01-9cc5-47eb-8d11-62efbb5a715d,318.04,9,0,0,0.037,0,0,0,none,0
4addc826-5b0d-4c12-84b5-462522d72fa7,3282.32,23,5,5,0.842,1,0,1,money_laundering,1
6ecea5e0-4f13-46ee-ae81-24fa5d501c5c,398.43,9,0,0,0.043,1,0,0,none,0
aaba6c35-80c2-453d-acb1-974a21cbb9aa,346.93,14,0,0,0.219,0,0,0,none,0
bb7036be-1d50-49bf-9460-5f4a47004fe9,98.68,16,0,0,0.17,0,1,0,none,0
b9fddf0d-5713-4fe6-975a-8215498ea612,304.23,13,0,0,0.252,0,1,0,none,0
d33cbbc4-0c00-49c5-b323-c48ba6bc6b59,66.53,10,0,1,0.034,0,0,0,none,0
fd26e2cd-7f7b-4c24-b37c-4b94ae2ea565,52.77,19,0,0,0.156,0,0,0,none,0
e403e6bf-3762-4ec7-8424-a12c8a315e4b,372.94,13,0,1,0.255,0,0,0,none,0
0853090d-7e4e-4f5f-90ae-f0e965890cdf,23.84,9,0,0,0.193,0,0,1,none,0
c43464c3-217a-4e9e-9648-5fa390b9e8eb,23.07,8,0,1,0.06,0,0,0,none,0
84ca22f9-2d7e-4720-b6ba-ebd8da459e23,388.94,7,0,1,0.026,0,0,0,none,0
5100751f-5eb2-4d1d-bfcd-4073a832428c,352.75,17,0,1,0.11,0,0,0,none,0
42b89deb-532b-4a19-92b7-90f84db41e93,55.67,20,0,1,0.003,1,0,0,none,0
4e6c1670-2c4a-4a42-9383-77ade048cd8a,48.43,14,0,1,0.292,1,0,0,none,0
dbcb2958-b0a3-44eb-ba4d-ee1c59effdde,184.15,20,0,0,0.074,0,0,0,none,0
1f8b68ba-22f9-47dc-98c6-d9973ff979bd,276.88,15,0,0,0.297,1,1,0,none,0
615d1443-5bc3-4efd-ae92-0344d514796a,195.87,21,0,0,0.259,0,0,0,none,0
2baee75a-973e-4c00-9ea7-cf26247a4732,292.7,19,0,1,0.112,0,0,0,none,0
2a67d594-0e82-4198-88e1-ded83c573f71,181.24,13,0,0,0.002,0,0,0,none,0
ea646ded-46f8-433f-a523-692057a982e5,1344.33,3,4,4,0.731,1,0,1,money_laundering,1
147c4198-7fbf-4dc4-8258-238ded85c431,185.98,16,0,1,0.006,0,0,0,none,0
eff2e2e0-5d0b-4358-80ea-d87b737cc868,62.07,8,0,0,0.197,0,0,0,none,0
969fa7bd-7077-497c-a120-4eb95b7e1db0,23.34,7,0,1,0.16,0,0,1,none,0
69e057c2-5add-4654-a78e-75364764afb8,360.09,14,0,0,0.03,1,0,1,none,0
ab37579d-7201-4635-9d52-f0b1e662b1ba,201.72,22,0,0,0.266,0,0,1,none,0
4ac58e74-4714-4701-a4f9-acebb4017d03,14.84,13,0,1,0.035,0,0,0,none,0
9090dce3-f4d2-4b90-879e-247d0a72be59,164.09,12,0,1,0.223,0,0,0,none,0
4979203e-e501-4d9c-bdfe-55a5ecd2cc11,255.94,14,0,0,0.293,1,1,0,none,0
e3283768-ae16-4c7a-8e4c-5f403fc5ce0d,349.45,8,0,0,0.276,1,0,0,none,0
5ade82d6-8a79-4fab-aac2-2fcd60bda9e3,322.04,20,0,1,0.244,0,0,1,none,0
9879b57d-36c1-4d15-9f3a-01d26acb708f,3588.31,1,2,3,0.977,1,1,1,money_laundering,1
aca4504d-539f-41a7-a62d-768cd72bdb80,2444.2,0,4,10,0.713,1,1,1,stolen_card,1
5327dcec-c429-4499-a7e4-cb2a6e2b03d8,295.99,19,0,0,0.237,0,1,1,none,0
d7f83d1e-117e-4f58-a5d0-f097c96e1e70,121.97,21,0,0,0.072,0,0,0,none,0
d69400fd-6b55-4e5f-9584-1788b62300b1,102.44,17,0,0,0.112,0,0,0,none,0
4a15c641-010e-4d14-9dc6-670afbde55ce,107.59,7,0,1,0.002,0,0,1,none,0
53de4b84-8388-47bd-a292-77586cd34327,372.17,10,0,0,0.149,0,0,1,none,0
662edc03-d81c-40eb-bb85-0394a248039e,21.7,22,0,1,0.055,0,1,0,none,0
f50f7895-1823-4562-9918-9e460c5e3b48,77.62,7,0,0,0.011,0,0,0,none,0
78c7b5d8-d70f-4b91-835a-30cde93502f0,264.35,15,0,0,0.285,0,0,0,none,0
3c42d31f-a3fa-47ac-9a2d-7c400595c0b8,95.71,16,0,0,0.047,0,0,0,none,0
e648b1ed-5189-4537-8b74-0e9f741940d5,55.56,20,0,1,0.184,0,0,0,none,0
843e8a2e-a0ab-4b73-a230-e54f0fc89b91,208.31,14,0,0,0.184,0,1,0,none,0
b92a184e-cbec-4305-a947-6c0ae6e00e2f,204.14,16,0,1,0.047,1,0,1,none,0
199a47da-382d-4fe7-96a0-504274e7649b,4371.8,0,3,5,0.998,0,1,0,money_laundering,1
bdcc8f99-5580-4be5-b615-78956d706f92,200.86,22,0,1,0.133,0,0,0,none,0
5a6c8c2e-fa18-4fac-a061-b9ee35106f38,326.67,17,0,0,0.023,1,0,0,none,0
4076a29e-6459-460e-8c8e-9423d39d5b9e,372.3,14,0,0,0.209,1,0,0,none,0
b3ebd550-06bb-4bf5-94eb-ec4d5bbd7cd3,154.29,12,0,1,0.196,0,0,0,none,0
1c1e21d7-bb4a-4e67-9f28-485249478c6d,131.14,7,0,1,0.169,0,0,0,none,0
b1b5ee7c-7b11-410c-8fa1-9f60f959b2b0,4292.03,1,4,8,0.876,1,1,1,unusual_amount,1
21f8adca-2b01-4f79-8a99-e7108b2d55dc,392.53,20,0,1,0.241,1,0,1,none,0
47142e7c-090d-4fb5-bf3b-eb9216c07518,45.61,12,0,1,0.255,0,0,0,none,0
c0f0aa86-2212-488a-a10e-4828be91a487,119.88,8,0,1,0.211,0,0,0,none,0
d40d97f8-486a-4b51-9a39-24950a6fb785,341.91,16,0,1,0.057,0,0,0,none,0
35245764-f45e-4b3a-82a8-268669da29a3,135.18,12,0,0,0.111,1,0,0,none,0
9e11651f-304d-4df9-9e19-a4a29195f1d9,385.31,10,0,1,0.117,0,0,1,none,0
a7175186-96f9-4711-80cc-ef6d71a9599f,79.28,15,0,0,0.142,0,1,1,none,0
bdbb648b-f4b4-4618-995a-3413a89b1765,173.47,20,0,1,0.094,0,0,0,none,0
8e00e55b-7594-49b6-9405-019f890fcbf3,384.33,22,0,0,0.084,0,0,0,none,0
50e10abb-22d2-45d1-971d-c7d39f3928df,137.41,11,0,1,0.119,1,0,0,none,0
1a8bb03c-79fb-4e94-b896-fc23095c8850,4252.65,5,1,4,0.709,1,1,1,chargeback_fraud,1
9eec90d8-15b9-4d51-867d-fab4ecc44464,4131.27,23,1,4,0.832,1,0,1,stolen_card,1
bb3124fa-8894-4862-a318-49380896bd40,158.98,16,0,1,0.128,0,0,1,none,0
a8dbfacb-0178-4ed2-8cea-38c676016acc,292.31,13,0,1,0.054,0,0,0,none,0
01cc796e-87f5-4ab2-a426-af32e3a666c1,357.29,13,0,0,0.208,0,0,0,none,0
bdc66192-ac3d-4aa9-97f8-936a3dd28a33,243.95,16,0,0,0.106,0,0,0,none,0
ba79e546-0d4b-4d4e-8112-acaee9112a21,74.71,18,0,1,0.094,0,0,0,none,0
03710dac-e066-402f-a962-c00d6d935550,4387.8,1,1,6,0.765,0,1,0,unusual_amount,1
300546df-8476-4c6a-9ec1-27abfe326269,121.92,12,0,1,0.085,1,0,0,none,0
95796bbd-feb2-45ba-a00c-020ceb46cc37,113.11,22,0,1,0.109,0,0,0,none,0
0e5a3b52-a9f0-4d42-a97c-3691d3c398f2,37.62,17,0,1,0.231,0,0,0,none,0
db1193e5-9a4b-419e-a876-1db97040bfd6,342.32,17,0,0,0.044,0,0,1,none,0
7c66d114-8c6c-47c5-9f51-29529e017272,249.37,20,0,0,0.048,0,0,0,none,0
670a35cb-2314-4705-820d-2d295f0a6e2d,114.98,14,0,1,0.237,1,1,0,none,0
495ae05b-46bc-4b35-a172-f16ec39d76f1,384.57,12,0,0,0.259,0,0,0,none,0
d13cfcd4-d82c-4c10-ae6d-4bec9a269ea5,314.47,16,0,1,0.213,0,0,0,none,0
5954ea22-ea48-4f0e-9ff4-802d6096f465,293.37,9,0,1,0.19,0,0,1,none,0
f74f16a9-6811-410c-8698-b79ef3c83758,56.15,16,0,0,0.081,0,0,0,none,0
bfb32b3a-dcaf-4efc-85f6-78f580b3f6d3,386.75,20,0,0,0.184,0,0,0,none,0
99ce068e-d943-4bd7-aa13-d53831c40b70,183.38,18,0,0,0.293,0,0,1,none,0
2fee1077-ab2f-4372-97e4-62c8ae5cea51,345.71,9,0,1,0.153,1,0,1,none,0
aa029270-3918-488e-9d31-d09c2b0ae7d5,242.16,9,0,1,0.229,0,0,0,none,0
8717b364-1a6e-4fbe-8d94-2d89405fcd42,102.93,11,0,1,0.267,0,0,0,none,0
9a674dc4-14c0-45ac-b7f2-cce02a712646,310.33,13,0,0,0.127,0,0,1,none,0
cae5b5ea-5571-4bfd-a72d-d3b66f29d568,1039.43,1,5,3,0.962,1,1,1,stolen_card,1
9a05e140-4c3c-49b7-a010-62e98d0278bf,154.42,13,0,0,0.093,0,0,0,none,0
0cb84e40-b4f2-42fc-a97e-7a1bf7df30fd,240.95,8,0,1,0.068,0,0,0,none,0
d8640938-99d1-4c17-8462-99b449e9c068,1398.34,23,3,2,0.809,1,0,1,stolen_card,1
b1e1ed46-5abe-4ef0-bd5c-fa1cb9e481fc,139.44,8,0,0,0.16,1,1,0,none,0
cc185f2d-200a-48df-93f1-56482defe8b8,1507.3,5,4,2,0.788,1,1,1,unusual_amount,1
6b3ae1c7-ea41-409d-948f-419bb75bb153,1222.03,1,5,2,0.944,1,1,1,chargeback_fraud,1
013c31de-182e-4871-8405-40b69006f56e,254.62,12,0,1,0.255,0,0,0,none,0
a0401dad-8050-4e96-a2d3-14c37e246b92,103.86,21,0,0,0.219,0,0,0,none,0
18944884-476f-4721-a6d1-1676c3a72291,31.85,17,0,1,0.046,1,0,0,none,0
9f664f7f-5bab-4d00-a0eb-17160de83a09,376.94,9,0,0,0.145,0,0,0,none,0
9e0b9d5a-0485-40e2-acac-7c0c998f0f8e,20.22,18,0,1,0.262,0,1,0,none,0
baad20d4-5f81-4961-9584-d918d757a198,384.72,12,0,0,0.285,0,0,0,none,0
45063341-f6cd-4a7b-bc78-08ddacc0e499,85.45,11,0,0,0.009,0,0,0,none,0
d8c2e930-208f-4e4b-95b6-af9cac01cce2,2885.73,3,1,8,0.76,1,1,1,unusual_amount,1
f40cdb69-5fae-4828-827b-9e536ece9103,228.61,22,0,1,0.101,0,0,0,none,0
9b4bd32d-d523-431d-aa1b-c6604c0070d1,232.95,20,0,1,0.164,0,0,0,none,0
fdade2e9-a247-4fae-ae58-85c2261abe1e,119.63,8,0,0,0.287,0,0,0,none,0
b5eae8d9-4dca-4aec-9ca8-17e3c194950c,231.97,15,0,0,0.279,0,0,0,none,0
dcbaaf33-16fc-4008-a924-897b60b3fc5c,4422.06,0,1,10,0.913,1,0,0,chargeback_fraud,1
fcc04497-3e33-42b1-abf9-6b5c17ecf9ad,211.27,19,0,1,0.077,0,0,0,none,0
5c61a9f2-2c2a-4768-9586-45ad35b5bed9,72.65,14,0,1,0.145,1,0,0,none,0
5546b395-9e31-41eb-a03f-a0d090080892,280.01,20,0,0,0.148,0,0,0,none,0
2995ea9a-e7fc-4f44-bcc1-a70b2cfe78f9,385.11,14,0,0,0.208,0,0,0,none,0
58ee9778-fc42-4f9a-8bab-50fbbdf33bc6,197.5,16,0,1,0.022,0,0,0,none,0
2c21d25a-eca7-4d1b-9a96-3b444da28277,270.91,13,0,0,0.292,0,0,0,none,0
43ae1000-5351-49b9-a954-230137dc6d7e,273.38,14,0,0,0.029,1,0,1,none,0
473e2b6b-54d8-4063-a4d0-168a15691547,12.11,17,0,0,0.057,0,0,1,none,0
27a00e12-a986-4def-b6f7-c2f83fe91ebe,110.4,19,0,1,0.09,0,0,0,none,0
9a6be53a-7158-4199-99df-0dd20312dea5,163.75,11,0,1,0.026,0,0,1,none,0
e69c6caf-2d33-428b-989f-21a31aa91d68,389.26,7,0,0,0.018,0,0,0,none,0
e94f7b14-5dc8-484b-a09a-a538302a65c4,370.89,22,0,1,0.285,0,0,0,none,0
f44f490e-1fb1-47fb-a625-8049605a9f29,11.48,15,0,0,0.286,0,0,0,none,0
6eb2ca53-a350-45c7-a2be-642ba3aa1d18,2783.78,3,2,10,0.928,1,1,0,unusual_amount,1
a07984f7-f4b9-46e1-a738-6cca69cba9d3,82.59,8,0,1,0.152,0,0,0,none,0
7a9e28fd-dce5-4370-9095-d3ec644bbf73,54.61,7,0,1,0.006,0,0,0,none,0
04a184cb-6c08-4208-8ecd-4628eba60f86,52.79,10,0,0,0.289,0,0,0,none,0
36262ff1-c859-4075-9e4b-34c82bc72f8b,241.37,8,0,1,0.14,1,0,0,none,0
4b81473a-d994-46b9-8978-f9c2533714c0,91.65,8,0,0,0.284,0,1,0,none,0
dbb4ea8c-bcf9-4fed-922c-c4a18d9b06ea,3614.04,23,5,5,0.945,1,1,1,money_laundering,1
8b079975-913b-40a1-a4dc-e3de1710a50c,4001.47,23,5,2,0.866,1,1,0,stolen_card,1
3cd1253d-767f-468a-810a-e6f60d2be06b,252.27,12,0,1,0.052,1,0,0,none,0
cc117432-917e-4ef6-abf0-a481a035a206,290.12,11,0,0,0.079,0,0,0,none,0
04e729fe-f89e-45b5-aef1-0591bd8ef0e4,121.62,7,0,1,0.272,1,0,0,none,0
e8ec8928-a675-4f78-b7d3-f0ae7240de58,1259.99,0,5,3,0.943,1,1,0,chargeback_fraud,1
4ef1bbb0-0d83-4f87-8b0a-7272869b56ed,117.96,11,0,1,0.2,0,0,0,none,0
dff0eed4-5934-4690-957a-d85edc78a59f,306.8,17,0,1,0.272,1,0,1,none,0
87959b90-6561-45fe-b28f-d864514774f3,248.75,11,0,1,0.023,0,0,0,none,0
43f18c58-300b-4b79-bb1c-75ef9df2685c,142.71,15,0,0,0.09,0,0,0,none,0
eaa9c770-25b7-490d-b5f2-ce843f797584,209.34,12,0,1,0.241,0,0,0,none,0
